customer_investment_id,customer_id,investment_product_id,investment_product_name,investment_category,provider,investment_type,investment_mode,monthly_amount,initial_investment_amount,total_invested_amount,current_value,start_date,status
INV01651,CUST00901,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,5247,5247,120681,129144.41,2025-11-24,Active
INV01652,CUST00901,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2025-11-24,Active
INV01653,CUST00901,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,65437,65437,84819.59,2025-11-24,Active
INV01654,CUST00902,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,5401,5401,75614,80302.99,2025-05-14,Active
INV01655,CUST00903,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,12132,12132,303300,357996.9,2020-07-22,Active
INV01656,CUST00903,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,30738,30738,40238.83,2020-07-22,Active
INV01657,CUST00904,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,57378,57378,72231.04,2025-09-17,Active
INV01658,CUST00904,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,8975,8975,233350,256174.13,2025-09-17,Active
INV01659,CUST00904,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2025-09-17,Active
INV01660,CUST00904,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,34699,34699,29765.84,2025-09-17,Active
INV01661,CUST00905,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,13905,13905,403245,444528.27,2023-08-24,Active
INV01662,CUST00905,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1355,1355,33875,34883.64,2023-08-24,Active
INV01663,CUST00906,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,29837,29837,208859,242930.51,2025-09-20,Active
INV01664,CUST00907,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,5472,5472,147744,152484.38,2025-02-21,Active
INV01665,CUST00907,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,108926,108926,118248.9,2025-02-21,Active
INV01666,CUST00907,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,2706,2706,89298,94373.81,2025-02-21,Active
INV01667,CUST00908,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,7000,8838.99,2025-02-06,Active
INV01668,CUST00909,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,9097,9097,272910,314448.99,2017-10-25,Active
INV01669,CUST00909,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,55408,55408,51637.85,2017-10-25,Active
INV01670,CUST00910,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,17289,17289,605115,622230.9,2026-06-09,Active
INV01671,CUST00910,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1687,1687,35427,35573.15,2026-06-09,Active
INV01672,CUST00912,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2020-08-09,Active
INV01673,CUST00912,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,103453,103453,142077.21,2020-08-09,Active
INV01674,CUST00913,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,27355,27355,36008.05,2021-07-16,Active
INV01675,CUST00914,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,896,896,19712,25256.74,2024-01-16,Active
INV01676,CUST00914,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,6280,6280,7856.55,2024-01-16,Active
INV01677,CUST00914,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,4690,4690,126630,133786.45,2024-01-16,Active
INV01678,CUST00915,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,50000,50000,1550000,1812201.53,2022-12-28,Active
INV01679,CUST00915,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,415248,415248,424808.17,2022-12-28,Active
INV01680,CUST00915,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2022-12-28,Active
INV01681,CUST00915,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,122794,122794,179899.31,2022-12-28,Active
INV01682,CUST00916,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,28724,28724,373412,368636.15,2025-07-29,Active
INV01683,CUST00916,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,70967,70967,66040.75,2025-07-29,Active
INV01684,CUST00917,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,330284,330284,471933.4,2018-02-20,Active
INV01685,CUST00918,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,18753,18753,600096,794861.24,2023-01-13,Active
INV01686,CUST00919,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,322716,322716,419656.43,2023-11-23,Active
INV01687,CUST00919,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,3385,3385,50775,51793.89,2023-11-23,Active
INV01688,CUST00920,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,12562,12562,452232,520812.97,2025-08-14,Active
INV01689,CUST00920,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,101382,101382,144918.83,2025-08-14,Active
INV01690,CUST00920,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1313,1313,40703,41259.52,2025-08-14,Active
INV01691,CUST00922,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,229898,229898,235340.01,2026-02-12,Active
INV01692,CUST00922,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2026-02-12,Active
INV01693,CUST00922,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,325844,325844,433211.28,2026-02-12,Active
INV01694,CUST00922,INV011,ETF - Nifty 50,ETF,HDFC Securities,ETF,Lumpsum,0,9964,9964,14526.23,2026-02-12,Active
INV01695,CUST00923,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,6314,6314,183106,217209.48,2025-12-26,Active
INV01696,CUST00926,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,40476,40476,1214280,1347693.38,2020-11-14,Active
INV01697,CUST00926,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,31523,31523,189138,193211.99,2020-11-14,Active
INV01698,CUST00926,INV013,Wealth Management Service,Wealth Management,HDFC Bank,Portfolio Management,Managed,0,30131488,30131488,33541724.18,2020-11-14,Active
INV01699,CUST00926,INV014,Private Banking,Private Banking,HDFC Bank,Private Banking,Managed,0,60918827,60918827,64206405.5,2020-11-14,Active
INV01700,CUST00927,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,22883,22883,823788,872555.59,2021-12-06,Active
INV01701,CUST00927,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,173801,173801,224557.56,2021-12-06,Active
INV01702,CUST00929,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,26305,26305,25141.59,2024-11-18,Active
INV01703,CUST00930,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,189536,189536,191550.01,2025-05-27,Active
INV01704,CUST00931,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,8264,8264,264448,292156.87,2025-11-26,Active
INV01705,CUST00931,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,2109,2109,25308,27326.33,2025-11-26,Active
INV01706,CUST00932,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,10119,10119,14077.8,2025-11-16,Active
INV01707,CUST00932,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,2316,2316,81060,81389.43,2025-11-16,Active
INV01708,CUST00933,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,7994,7994,11086.26,2021-12-24,Active
INV01709,CUST00934,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,5153,5153,133978,142288.81,2023-01-20,Active
INV01710,CUST00934,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,33013,33013,40537.48,2023-01-20,Active
INV01711,CUST00935,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,5000,4943.13,2023-03-20,Active
INV01712,CUST00935,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,28285,28285,32142.34,2023-03-20,Active
INV01713,CUST00935,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1727,1727,18997,19971.32,2023-03-20,Active
INV01714,CUST00935,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2023-03-20,Active
INV01715,CUST00935,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,150007,150007,138283.66,2023-03-20,Active
INV01716,CUST00935,INV011,ETF - Nifty 50,ETF,HDFC Securities,ETF,Lumpsum,0,221074,221074,289282.84,2023-03-20,Active
INV01717,CUST00936,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,25347,25347,709716,733276.52,2020-03-11,Active
INV01718,CUST00936,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,409789,409789,530588.79,2020-03-11,Active
INV01719,CUST00936,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,8193,8193,286755,307697.06,2020-03-11,Active
INV01720,CUST00937,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,20151,20151,22108.54,2025-11-13,Active
INV01721,CUST00939,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,771,771,23901,26034.73,2026-05-17,Active
INV01722,CUST00939,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2026-05-17,Active
INV01723,CUST00939,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,46817,46817,56401.43,2026-05-17,Active
INV01724,CUST00940,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,6935,6935,249660,300652.4,2026-05-13,Active
INV01725,CUST00940,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,21519,21519,27772.76,2026-05-13,Active
INV01726,CUST00940,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1920,1920,15360,16218.7,2026-05-13,Active
INV01727,CUST00941,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,9312,9312,335232,331480.48,2023-07-20,Active
INV01728,CUST00941,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,29328,29328,34841.7,2023-07-20,Active
INV01729,CUST00941,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2023-07-20,Active
INV01730,CUST00941,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,59171,59171,101497.43,2023-07-20,Active
INV01731,CUST00942,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,92951,92951,128451.93,2018-02-28,Active
INV01732,CUST00942,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2018-02-28,Active
INV01733,CUST00942,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,195368,195368,252528.95,2018-02-28,Active
INV01734,CUST00943,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,5500,5914.58,2022-12-13,Active
INV01735,CUST00943,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,895621,895621,1288094.58,2022-12-13,Active
INV01736,CUST00945,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,4544,4544,27264,34433.36,2021-06-02,Active
INV01737,CUST00946,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,2321,2321,27852,30609.92,2025-02-11,Active
INV01738,CUST00947,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,3687,3687,103236,105696.18,2023-10-03,Active
INV01739,CUST00950,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,5605,5605,100890,101718.27,2025-03-10,Active
INV01740,CUST00950,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2025-03-10,Active
INV01741,CUST00950,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,176160,176160,181811.2,2025-03-10,Active
INV01742,CUST00951,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,3000,3651.29,2026-02-08,Active
INV01743,CUST00951,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,1846344,1846344,1749017.52,2026-02-08,Active
INV01744,CUST00951,INV013,Wealth Management Service,Wealth Management,HDFC Bank,Portfolio Management,Managed,0,14876328,14876328,16361326.52,2026-02-08,Active
INV01745,CUST00952,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,180077,180077,237445.22,2025-11-15,Active
INV01746,CUST00954,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,30274,30274,968768,1242544.97,2025-06-27,Active
INV01747,CUST00954,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,300171,300171,292561.23,2025-06-27,Active
INV01748,CUST00956,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,16000,21054.2,2024-06-27,Active
INV01749,CUST00956,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,102570,102570,118283.01,2024-06-27,Active
INV01750,CUST00956,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2024-06-27,Active
INV01751,CUST00956,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,565681,565681,845609.36,2024-06-27,Active
INV01752,CUST00957,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,12299,12299,258279,286072.95,2020-01-23,Active
INV01753,CUST00959,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,12500,16013.51,2024-10-22,Active
INV01754,CUST00959,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1024,1024,29696,31785.65,2024-10-22,Active
INV01755,CUST00960,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,12578,12578,289294,351035.17,2025-05-29,Active
INV01756,CUST00960,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,354799,354799,458411.33,2025-05-29,Active
INV01757,CUST00960,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2025-05-29,Active
INV01758,CUST00960,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,225369,225369,175072.12,2025-05-29,Active
INV01759,CUST00961,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,11500,12379.82,2017-09-17,Active
INV01760,CUST00961,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,277936,277936,398679.89,2017-09-17,Active
INV01761,CUST00961,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1791,1791,16119,16989.89,2017-09-17,Active
INV01762,CUST00963,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,11513,11513,138156,143619.23,2023-12-26,Active
INV01763,CUST00963,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,6169,6169,7024.93,2023-12-26,Active
INV01764,CUST00964,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,16500,16500,99000,125709.27,2026-04-11,Active
INV01765,CUST00965,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,95747,95747,112494.62,2021-04-14,Active
INV01766,CUST00966,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,500,500,10000,10321.27,2024-11-27,Active
INV01767,CUST00967,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,42334,42334,423340,550719.54,2024-02-22,Active
INV01768,CUST00967,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,482912,482912,677052.61,2024-02-22,Active
INV01769,CUST00967,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,2232,2232,49104,53855.61,2024-02-22,Active
INV01770,CUST00967,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2024-02-22,Active
INV01771,CUST00967,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,35958,35958,33233.43,2024-02-22,Active
INV01772,CUST00968,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,2000,2136.01,2021-06-17,Active
INV01773,CUST00968,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,31979,31979,43005.55,2021-06-17,Active
INV01774,CUST00968,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2021-06-17,Active
INV01775,CUST00968,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,23434,23434,27127.21,2021-06-17,Active
INV01776,CUST00969,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1522,1522,41094,43694.35,2020-11-29,Active
INV01777,CUST00971,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,2000,2581.4,2023-10-15,Active
INV01778,CUST00971,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,588297,588297,545391.52,2023-10-15,Active
INV01779,CUST00972,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,168887,168887,240857.96,2021-09-16,Active
INV01780,CUST00973,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1297,1297,40207,42982.87,2025-03-05,Active
INV01781,CUST00975,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,4852,4852,87336,102612.11,2018-12-10,Active
INV01782,CUST00975,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,69676,69676,95541.92,2018-12-10,Active
INV01783,CUST00975,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,966,966,16422,17635.63,2018-12-10,Active
INV01784,CUST00977,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,1300,1300,27300,33235.33,2021-05-05,Active
INV01785,CUST00978,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,18581,18581,130067,138413.79,2025-03-26,Active
INV01786,CUST00978,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,3415,3415,61470,67817.78,2025-03-26,Active
INV01787,CUST00978,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2025-03-26,Active
INV01788,CUST00978,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,99788,99788,101370.65,2025-03-26,Active
INV01789,CUST00979,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,10781,10781,291087,288485.71,2022-12-14,Active
INV01790,CUST00979,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,172168,172168,163377.23,2022-12-14,Active
INV01791,CUST00980,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,8500,9744.91,2026-05-21,Active
INV01792,CUST00980,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,178060,178060,213775.24,2026-05-21,Active
INV01793,CUST00980,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,4142,4142,144970,146881.28,2026-05-21,Active
INV01794,CUST00981,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,24304,24304,486080,492383.24,2022-12-19,Active
INV01795,CUST00981,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,298286,298286,328736.2,2022-12-19,Active
INV01796,CUST00981,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2022-12-19,Active
INV01797,CUST00981,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,77632,77632,74849.0,2022-12-19,Active
INV01798,CUST00982,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,12052,12052,132572,151627.01,2026-01-17,Active
INV01799,CUST00982,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,131454,131454,166015.79,2026-01-17,Active
INV01800,CUST00983,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,5000,5773.61,2023-06-26,Active
INV01801,CUST00983,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,194036,194036,197338.75,2023-06-26,Active
INV01802,CUST00984,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,603915,603915,794235.9,2025-10-22,Active
INV01803,CUST00984,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2025-10-22,Active
INV01804,CUST00984,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,313362,313362,382705.25,2025-10-22,Active
INV01805,CUST00985,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,5814,5814,63954,69470.11,2024-01-09,Active
INV01806,CUST00986,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,41357,41357,45698.87,2026-07-16,Active
INV01807,CUST00986,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1547,1547,49504,53081.01,2026-07-16,Active
INV01808,CUST00987,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,770,770,23100,24868.01,2023-04-16,Active
INV01809,CUST00988,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,50000,50000,1600000,2074112.84,2026-02-07,Active
INV01810,CUST00988,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,73803,73803,90088.44,2026-02-07,Active
INV01811,CUST00988,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2026-02-07,Active
INV01812,CUST00988,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,197710,197710,140184.92,2026-02-07,Active
INV01813,CUST00988,INV011,ETF - Nifty 50,ETF,HDFC Securities,ETF,Lumpsum,0,25147,25147,34881.15,2026-02-07,Active
INV01814,CUST00989,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,9500,11679.93,2025-05-04,Active
INV01815,CUST00989,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,29922,29922,39528.98,2025-05-04,Active
INV01816,CUST00990,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,5165,5165,87805,114465.75,2022-03-05,Active
INV01817,CUST00991,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,2493,2493,49860,55703.85,2025-08-26,Active
INV01818,CUST00993,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,2553,2553,43401,45712.35,2026-04-07,Active
INV01819,CUST00993,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,104748,104748,115969.62,2026-04-07,Active
INV01820,CUST00993,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2026-04-07,Active
INV01821,CUST00993,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,44241,44241,65522.54,2026-04-07,Active
INV01822,CUST00994,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,680,680,5440,6051.8,2022-09-27,Active
INV01823,CUST00995,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,63843,63843,85487.19,2022-03-31,Active
INV01824,CUST00995,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,819,819,22113,22885.55,2022-03-31,Active
INV01825,CUST00996,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,6000,5909.63,2023-04-11,Active
